  0.234745994     ,
  0.234756991     ,
  0.234768003     ,
  0.234778807     ,
  0.234789729     ,
  0.234800458     ,
  0.234811202     ,
  0.234821796     ,
  0.234832391     ,
  0.234842896     ,
  0.234853357     ,
  0.234863713     ,
  0.234874010     ,
  0.234884217     ,
  0.234894469     ,
  0.234904617     ,
  0.234914660     ,
  0.234924689     ,
  0.234934598     ,
  0.234944537     ,
  0.234954387     ,
  0.234964088     ,
  0.234973729     ,
  0.234983444     ,
  0.234993055     ,
  0.235002518     ,
  0.235012084     ,
  0.235021427     ,
  0.235030860     ,
  0.235040143     ,
